364,19.343281,14.160657,46.935982
365,19.291454,13.780212,47.084736
366,19.236342,13.398260,47.225020
367,19.177961,13.015043,47.356823
368,19.116332,12.630803,47.480143
369,19.051477,12.245783,47.594987
370,18.983420,11.860224,47.701371
371,18.912188,11.474365,47.799318
372,18.837809,11.088442,47.888862
373,18.760316,10.702691,47.970043
374,18.679740,10.317344,48.042912
375,18.596116,9.932630,48.107526
376,18.509481,9.548776,48.163951
377,18.419874,9.166003,48.212260
378,18.327335,8.784529,48.252534
379,18.231907,8.404570,48.284861
380,18.133634,8.026333,48.309335
381,18.032561,7.650025,48.326060
382,17.928735,7.275844,48.335144
383,17.822206,6.903985,48.336700
384,17.713024,6.534636,48.330849
385,17.601240,6.167981,48.317719
386,17.486908,5.804196,48.297439
387,17.370080,5.443452,48.270146
388,17.250814,5.085914,48.235982
389,17.129165,4.731741,48.195092
390,17.005191,4.381085,48.147626
391,16.878950,4.034089,48.093737
392,16.750501,3.690894,48.033581
393,16.619905,3.351631,47.967319
394,16.487222,3.016424,47.895113
395,16.352514,2.685392,47.817129
396,16.215843,2.358647,47.733532
397,16.077271,2.036293,47.644494
398,15.936862,1.718426,47.550183
399,15.794677,1.405139,47.450772
400,15.650782,1.096516,47.346433
401,15.505239,0.792632,47.237341
402,15.358113,0.493560,47.123667
403,15.209468,0.199363,47.005588
404,15.059366,-0.089901,46.883275
405,14.907874,-0.374181,46.756902
406,14.755053,-0.653433,46.626642
407,14.600968,-0.927616,46.492666
408,14.445683,-1.196700,46.355144
409,14.289259,-1.460655,46.214247
410,14.131760,-1.719463,46.070140
411,13.973247,-1.973106,45.922990
412,13.813784,-2.221576,45.772961
413,13.653430,-2.464866,45.620215
414,13.492247,-2.702977,45.464910
415,13.330295,-2.935915,45.307204
416,13.167633,-3.163689,45.147251
417,13.004320,-3.386315,44.985203
418,12.840413,-3.603809,44.821209
419,12.675971,-3.816197,44.655414
420,12.511049,-4.023504,44.487962
421,12.345704,-4.225762,44.318992
422,12.179989,-4.423006,44.148641
423,12.013959,-4.615273,43.977042
424,11.847667,-4.802605,43.804326
425,11.681164,-4.985047,43.630617
426,11.514502,-5.162646,43.456041
427,11.347731,-5.335452,43.280716
428,11.180899,-5.503518,43.104758
429,11.014055,-5.666899,42.928280
430,10.847245,-5.825653,42.751392
431,10.680516,-5.979840,42.574199
432,10.513913,-6.129520,42.396803
433,10.347478,-6.274757,42.219303
434,10.181256,-6.415616,42.041793
435,10.015287,-6.552164,41.864365
436,9.849613,-6.684467,41.687108
437,9.684272,-6.812595,41.510105
438,9.519303,-6.936618,41.333440
439,9.354744,-7.056607,41.157188
440,9.190630,-7.172632,40.981426
441,9.026998,-7.284767,40.806223
442,8.863880,-7.393084,40.631650
443,8.701311,-7.497656,40.457770
444,8.539321,-7.598558,40.284646
445,8.377942,-7.695862,40.112337
446,8.217204,-7.789642,39.940898
447,8.057136,-7.879973,39.770382
448,7.897765,-7.966929,39.600840
449,7.739118,-8.050583,39.432320
450,7.581221,-8.131008,39.264865
451,7.424098,-8.208279,39.098518
452,7.267775,-8.282467,38.933319
453,7.112272,-8.353645,38.769305
454,6.957613,-8.421886,38.606509
455,6.803818,-8.487260,38.444965
456,6.650907,-8.549838,38.284702
457,6.498900,-8.609691,38.125747
458,6.347814,-8.666888,37.968128
459,6.197667,-8.721496,37.811866
460,6.048475,-8.773586,37.656984
461,5.900255,-8.823222,37.503501
462,5.753020,-8.870472,37.351435
463,5.606785,-8.915400,37.200802
464,5.461563,-8.958072,37.051615
465,5.317367,-8.998550,36.903888
466,5.174208,-9.036897,36.757632
467,5.032096,-9.073173,36.612855
468,4.891044,-9.107441,36.469566
469,4.751059,-9.139759,36.327772
470,4.612151,-9.170185,36.187477
471,4.474327,-9.198776,36.048685
472,4.337596,-9.225590,35.911399
473,4.201965,-9.250681,35.775621
474,4.067438,-9.274103,35.641350
475,3.934023,-9.295910,35.508587
476,3.801723,-9.316153,35.377330
477,3.670545,-9.334883,35.247575
478,3.540490,-9.352151,35.119320
479,3.411564,-9.368004,34.992560
480,3.283768,-9.382492,34.867289
481,3.157106,-9.395660,34.743502
482,3.031578,-9.407554,34.621192
483,2.907187,-9.418220,34.500351
484,2.783933,-9.427699,34.380972
485,2.661816,-9.436036,34.263046
486,2.540838,-9.443271,34.146563
487,2.420997,-9.449445,34.031514
488,2.302292,-9.454598,33.917888
489,2.184723,-9.458768,33.805676
490,2.068288,-9.461993,33.694865
491,1.952986,-9.464309,33.585444
492,1.838813,-9.465753,33.477401
493,1.725767,-9.466359,33.370724
494,1.613846,-9.466162,33.265401
495,1.503046,-9.465193,33.161419
496,1.393363,-9.463486,33.058764
497,1.284795,-9.461071,32.957423
498,1.177336,-9.457979,32.857384
499,1.070983,-9.454240,32.758631
500,0.965731,-9.449882,32.661151
501,0.861575,-9.444934,32.564931
502,0.758510,-9.439422,32.469956
503,0.656530,-9.433373,32.376212
504,0.555631,-9.426813,32.283684
505,0.455807,-9.419766,32.192359
506,0.357051,-9.412257,32.102221
507,0.259358,-9.404309,32.013256
508,0.162721,-9.395946,31.925451
509,0.067135,-9.387189,31.838789
510,-0.027409,-9.378059,31.753258
511,-0.120915,-9.368578,31.668842
512,-0.213392,-9.358766,31.585526
513,-0.304846,-9.348642,31.503298
514,-0.395283,-9.338226,31.422141
515,-0.484713,-9.327535,31.342042
516,-0.573141,-9.316587,31.262986
517,-0.660576,-9.305401,31.184960
518,-0.747024,-9.293991,31.107949
519,-0.832494,-9.282376,31.031939
520,-0.916992,-9.270569,30.956917
521,-1.000528,-9.258587,30.882869
522,-1.083109,-9.246444,30.809780
523,-1.164742,-9.234154,30.737637
524,-1.245436,-9.221732,30.666428
525,-1.325199,-9.209189,30.596138
526,-1.404039,-9.196539,30.526754
527,-1.481964,-9.183795,30.458264
528,-1.558982,-9.170968,30.390654
529,-1.635102,-9.158070,30.323911
530,-1.710332,-9.145113,30.258024
531,-1.784680,-9.132105,30.192979
532,-1.858154,-9.119060,30.128764
533,-1.930763,-9.105985,30.065368
534,-2.002515,-9.092891,30.002777
535,-2.073419,-9.079788,29.940980
536,-2.143483,-9.066683,29.879966
537,-2.212715,-9.053587,29.819722
538,-2.281123,-9.040507,29.760238
539,-2.348717,-9.027451,29.701502
540,-2.415505,-9.014427,29.643503
541,-2.481494,-9.001443,29.586230
542,-2.546693,-8.988505,29.529672
543,-2.611111,-8.975621,29.473819
544,-2.674757,-8.962797,29.418661
545,-2.737637,-8.950040,29.364186
546,-2.799761,-8.937355,29.310386
547,-2.861137,-8.924749,29.257249
548,-2.921773,-8.912227,29.204767
549,-2.981678,-8.899795,29.152929
550,-3.040859,-8.887458,29.101726
551,-3.099325,-8.875220,29.051149
552,-3.157084,-8.863087,29.001188
553,-3.214144,-8.851063,28.951835
554,-3.270513,-8.839152,28.903080
555,-3.326199,-8.827360,28.854916
556,-3.381211,-8.815689,28.807333
557,-3.435556,-8.804143,28.760323
558,-3.489242,-8.792727,28.713878
559,-3.542276,-8.781443,28.667990
560,-3.594668,-8.770296,28.622650
561,-3.646424,-8.759287,28.577851
562,-3.697553,-8.748421,28.533585
563,-3.748062,-8.737700,28.489845
564,-3.797958,-8.727126,28.446624
